rent_sno,return_sno,rent_sna,rent_lat,rent_lng,return_sna,return_lat,return_lng,count
315,66,捷運萬隆站(1號出口),25.001447,121.539037,師範大學公館校區,25.007528,121.537188,25
315,69,捷運萬隆站(1號出口),25.001447,121.539037,興豐公園,24.999837,121.547778,29
315,94,捷運萬隆站(1號出口),25.001447,121.539037,捷運景美站,24.993254,121.541059,4
315,98,捷運萬隆站(1號出口),25.001447,121.539037,羅斯福景隆街口,24.999378,121.540197,2
315,104,捷運萬隆站(1號出口),25.001447,121.539037,台北花木批發市場,25.004023,121.54074,8
315,143,捷運萬隆站(1號出口),25.001447,121.539037,捷運動物園站(2號出口),24.997659,121.578752,2
315,296,捷運萬隆站(1號出口),25.001447,121.539037,萬和二號公園,25.001545,121.536446,32
315,391,捷運萬隆站(1號出口),25.001447,121.539037,景仁公園,24.9966,121.540295,147
335,94,景文中學,24.986301,121.567855,捷運景美站,24.993254,121.541059,2
335,247,景文中學,24.986301,121.567855,木柵公園,24.987144,121.560627,5
335,262,景文中學,24.986301,121.567855,永安藝文館-表演36房,24.984144,121.569064,2
369,94,世新大學,24.98862,121.54361,捷運景美站,24.993254,121.541059,65
369,98,世新大學,24.98862,121.54361,羅斯福景隆街口,24.999378,121.540197,5
369,141,世新大學,24.98862,121.54361,文山行政中心,24.989902,121.569984,2
369,205,世新大學,24.98862,121.54361,木柵光輝路口,24.988241,121.55561,2
369,388,世新大學,24.98862,121.54361,景華街128巷口,24.995563,121.547092,4
385,94,和興路26巷口,24.9856,121.54531,捷運景美站,24.993254,121.541059,2
388,94,景華街128巷口,24.995563,121.547092,捷運景美站,24.993254,121.541059,107
388,98,景華街128巷口,24.995563,121.547092,羅斯福景隆街口,24.999378,121.540197,2
388,171,景華街128巷口,24.995563,121.547092,文山運動中心,24.996842,121.559651,2
388,369,景華街128巷口,24.995563,121.547092,世新大學,24.98862,121.54361,5
391,66,景仁公園,24.9966,121.540295,師範大學公館校區,25.007528,121.537188,8
391,69,景仁公園,24.9966,121.540295,興豐公園,24.999837,121.547778,2
391,94,景仁公園,24.9966,121.540295,捷運景美站,24.993254,121.541059,4
391,104,景仁公園,24.9966,121.540295,台北花木批發市場,25.004023,121.54074,2
391,151,景仁公園,24.9966,121.540295,考試院,24.987507,121.549827,2
391,315,景仁公園,24.9966,121.540295,捷運萬隆站(1號出口),25.001447,121.539037,136
391,388,景仁公園,24.9966,121.540295,景華街128巷口,24.995563,121.547092,2
