rent_sno,return_sno,rent_sna,rent_lat,rent_lng,return_sna,return_lat,return_lng,count
228,142,捷運萬芳社區站,24.998811,121.56789,捷運木柵站,24.997996,121.57444,2
228,171,捷運萬芳社區站,24.998811,121.56789,文山運動中心,24.996842,121.559651,18
228,369,捷運萬芳社區站,24.998811,121.56789,世新大學,24.98862,121.54361,2
247,94,木柵公園,24.987144,121.560627,捷運景美站,24.993254,121.541059,5
247,141,木柵公園,24.987144,121.560627,文山行政中心,24.989902,121.569984,4
247,151,木柵公園,24.987144,121.560627,考試院,24.987507,121.549827,2
247,166,木柵公園,24.987144,121.560627,臺北市立景美女中,24.980602,121.556177,2
262,66,永安藝文館-表演36房,24.984144,121.569064,師範大學公館校區,25.007528,121.537188,2
262,166,永安藝文館-表演36房,24.984144,121.569064,臺北市立景美女中,24.980602,121.556177,2
262,171,永安藝文館-表演36房,24.984144,121.569064,文山運動中心,24.996842,121.559651,2
272,98,忠順區民活動中心,24.984707,121.563125,羅斯福景隆街口,24.999378,121.540197,2
272,262,忠順區民活動中心,24.984707,121.563125,永安藝文館-表演36房,24.984144,121.569064,2
272,335,忠順區民活動中心,24.984707,121.563125,景文中學,24.986301,121.567855,6
272,383,忠順區民活動中心,24.984707,121.563125,一壽橋,24.97848,121.55545,2
296,94,萬和二號公園,25.001545,121.536446,捷運景美站,24.993254,121.541059,8
296,315,萬和二號公園,25.001545,121.536446,捷運萬隆站(1號出口),25.001447,121.539037,20
296,383,萬和二號公園,25.001545,121.536446,一壽橋,24.97848,121.55545,2
315,66,捷運萬隆站(1號出口),25.001447,121.539037,師範大學公館校區,25.007528,121.537188,15
315,69,捷運萬隆站(1號出口),25.001447,121.539037,興豐公園,24.999837,121.547778,95
315,94,捷運萬隆站(1號出口),25.001447,121.539037,捷運景美站,24.993254,121.541059,16
315,104,捷運萬隆站(1號出口),25.001447,121.539037,台北花木批發市場,25.004023,121.54074,6
315,296,捷運萬隆站(1號出口),25.001447,121.539037,萬和二號公園,25.001545,121.536446,74
315,388,捷運萬隆站(1號出口),25.001447,121.539037,景華街128巷口,24.995563,121.547092,4
315,391,捷運萬隆站(1號出口),25.001447,121.539037,景仁公園,24.9966,121.540295,192
335,94,景文中學,24.986301,121.567855,捷運景美站,24.993254,121.541059,4
335,142,景文中學,24.986301,121.567855,捷運木柵站,24.997996,121.57444,5
335,143,景文中學,24.986301,121.567855,捷運動物園站(2號出口),24.997659,121.578752,2
335,166,景文中學,24.986301,121.567855,臺北市立景美女中,24.980602,121.556177,6
335,247,景文中學,24.986301,121.567855,木柵公園,24.987144,121.560627,7
335,262,景文中學,24.986301,121.567855,永安藝文館-表演36房,24.984144,121.569064,4
335,388,景文中學,24.986301,121.567855,景華街128巷口,24.995563,121.547092,2
369,69,世新大學,24.98862,121.54361,興豐公園,24.999837,121.547778,6
369,94,世新大學,24.98862,121.54361,捷運景美站,24.993254,121.541059,157
369,98,世新大學,24.98862,121.54361,羅斯福景隆街口,24.999378,121.540197,5
369,151,世新大學,24.98862,121.54361,考試院,24.987507,121.549827,2
369,166,世新大學,24.98862,121.54361,臺北市立景美女中,24.980602,121.556177,2
369,171,世新大學,24.98862,121.54361,文山運動中心,24.996842,121.559651,2
369,205,世新大學,24.98862,121.54361,木柵光輝路口,24.988241,121.55561,4
369,385,世新大學,24.98862,121.54361,和興路26巷口,24.9856,121.54531,4
369,388,世新大學,24.98862,121.54361,景華街128巷口,24.995563,121.547092,8
383,141,一壽橋,24.97848,121.55545,文山行政中心,24.989902,121.569984,2
