rent_sno,return_sno,rent_sna,rent_lat,rent_lng,return_sna,return_lat,return_lng,count
206,94,捷運辛亥站,25.005386,121.55716,捷運景美站,24.993254,121.541059,2
228,141,捷運萬芳社區站,24.998811,121.56789,文山行政中心,24.989902,121.569984,6
228,171,捷運萬芳社區站,24.998811,121.56789,文山運動中心,24.996842,121.559651,8
228,262,捷運萬芳社區站,24.998811,121.56789,永安藝文館-表演36房,24.984144,121.569064,2
228,369,捷運萬芳社區站,24.998811,121.56789,世新大學,24.98862,121.54361,2
247,94,木柵公園,24.987144,121.560627,捷運景美站,24.993254,121.541059,2
247,143,木柵公園,24.987144,121.560627,捷運動物園站(2號出口),24.997659,121.578752,2
247,171,木柵公園,24.987144,121.560627,文山運動中心,24.996842,121.559651,4
262,142,永安藝文館-表演36房,24.984144,121.569064,捷運木柵站,24.997996,121.57444,5
262,166,永安藝文館-表演36房,24.984144,121.569064,臺北市立景美女中,24.980602,121.556177,2
272,141,忠順區民活動中心,24.984707,121.563125,文山行政中心,24.989902,121.569984,3
272,171,忠順區民活動中心,24.984707,121.563125,文山運動中心,24.996842,121.559651,4
296,66,萬和二號公園,25.001545,121.536446,師範大學公館校區,25.007528,121.537188,12
296,94,萬和二號公園,25.001545,121.536446,捷運景美站,24.993254,121.541059,17
296,171,萬和二號公園,25.001545,121.536446,文山運動中心,24.996842,121.559651,2
296,315,萬和二號公園,25.001545,121.536446,捷運萬隆站(1號出口),25.001447,121.539037,33
296,391,萬和二號公園,25.001545,121.536446,景仁公園,24.9966,121.540295,4
315,66,捷運萬隆站(1號出口),25.001447,121.539037,師範大學公館校區,25.007528,121.537188,49
315,69,捷運萬隆站(1號出口),25.001447,121.539037,興豐公園,24.999837,121.547778,8
315,94,捷運萬隆站(1號出口),25.001447,121.539037,捷運景美站,24.993254,121.541059,13
315,296,捷運萬隆站(1號出口),25.001447,121.539037,萬和二號公園,25.001545,121.536446,13
315,391,捷運萬隆站(1號出口),25.001447,121.539037,景仁公園,24.9966,121.540295,7
335,141,景文中學,24.986301,121.567855,文山行政中心,24.989902,121.569984,2
335,142,景文中學,24.986301,121.567855,捷運木柵站,24.997996,121.57444,5
